seller_id,seller_name,seller_city,seller_state,seller_rating,registration_date,seller_status
SELL01040,Toor PLC,Hyderabad,Karnataka,3.0,2024-02-05 06:35:59.565452,Inactive
SELL01041,"Mitra, Bora and Mutti",Patna,Karnataka,2.5,2024-02-06 06:35:59.565452,Banned
SELL01042,"Dugar, Kashyap and Sangha",Jaipur,Delhi,2.28,2024-02-07 06:35:59.565452,Active
SELL01043,"Balan, Koshy and Rajagopal",Jaipur,Karnataka,4.93,2024-02-08 06:35:59.565452,Banned
SELL01044,Lal and Sons,Hyderabad,Bihar,4.31,2024-02-09 06:35:59.565452,Banned
SELL01045,Kapadia Ltd,Visakhapatnam,Gujarat,2.23,2024-02-10 06:35:59.565452,Active
SELL01046,"Bains, Lata and Bail",Chandigarh,Maharashtra,2.19,2024-02-11 06:35:59.565452,Inactive
SELL01047,Vasa-Subramanian,Pune,Karnataka,4.3,2024-02-12 06:35:59.565452,Active
SELL01048,Walia LLC,Surat,Kerala,10.0,2024-02-13 06:35:59.565452,Inactive
SELL01049,Sandal-Chakrabarti,Bhopal,Andhra Pradesh,10.0,2024-02-14 06:35:59.565452,Banned
SELL01050,Bhatt PLC,Chandigarh,West Bengal,3.47,2024-02-15 06:35:59.565452,Inactive
SELL01051,"Basu, Sood and Subramanian",Vadodara,Karnataka,2.83,2024-02-16 06:35:59.565452,Active
SELL01052,"Misra, Dugal and Deep",Kochi,Rajasthan,1.03,2024-02-17 06:35:59.565452,Inactive
SELL01053,Purohit-Suresh,Indore,Karnataka,3.57,2024-02-18 06:35:59.565452,Banned
SELL01054,Sethi-Bansal,Mumbai,West Bengal,2.73,2024-02-19 06:35:59.565452,Inactive
SELL01055,"Raju, Parmar and Sarraf",Lucknow,Gujarat,1.84,2024-02-20 06:35:59.565452,Banned
SELL01056,Ramachandran Ltd,Pune,Karnataka,1.25,2024-02-21 06:35:59.565452,Inactive
SELL01057,Manda-Chaudhry,Bhopal,Punjab,3.47,2024-02-22 06:35:59.565452,Active
SELL01058,Merchant and Sons,Chennai,Punjab,,2024-02-23 06:35:59.565452,Banned
SELL01059,Grewal PLC,Bhopal,Odisha,4.0,2024-02-24 06:35:59.565452,Active
SELL01060,"Sharaf, Aurora and Choudhary",Chandigarh,Gujarat,1.9,2024-02-25 06:35:59.565452,Inactive
SELL01061,Sangha-Sachdev,Chandigarh,Gujarat,3.61,2024-02-26 06:35:59.565452,Banned
SELL01062,Hayer-Seth,Ahmedabad,Uttar Pradesh,1.98,2024-02-27 06:35:59.565452,Active
SELL01063,Balay-Tripathi,Visakhapatnam,Bihar,4.18,2024-02-28 06:35:59.565452,Banned
SELL01064,Sant-Bhatnagar,Chennai,Uttar Pradesh,2.25,2024-02-29 06:35:59.565452,Inactive
SELL01065,Vaidya-Khatri,Patna,Gujarat,,2024-03-01 06:35:59.565452,Banned
SELL01066,Nath-Zachariah,Kochi,Punjab,4.11,2024-03-02 06:35:59.565452,Banned
SELL01067,"Lad, Boase and Natarajan",Delhi,Telangana,4.28,2024-03-03 06:35:59.565452,Active
SELL01068,Oommen Ltd,Kochi,Odisha,2.36,2024-03-04 06:35:59.565452,Inactive
SELL01069,"Ratta, Bhardwaj and Gulati",Mumbai,Odisha,3.09,2024-03-05 06:35:59.565452,Active
SELL01070,Koshy PLC,Pune,Maharashtra,1.39,2024-03-06 06:35:59.565452,Active
SELL01071,"Sehgal, Lal and Muni",Surat,Madhya Pradesh,2.04,2024-03-07 06:35:59.565452,Banned
SELL01072,Mahajan Group,Chandigarh,Punjab,2.66,2024-03-08 06:35:59.565452,Active
SELL01073,Char-Loyal,Patna,Uttar Pradesh,1.87,2024-03-09 06:35:59.565452,Banned
SELL01074,"Chandran, Viswanathan and Suri",Lucknow,Madhya Pradesh,2.43,2024-03-10 06:35:59.565452,Banned
SELL01075,"Divan, Pradhan and Bawa",Nagpur,Haryana,2.92,2024-03-11 06:35:59.565452,Inactive
SELL01076,Kohli Inc,Vadodara,Bihar,10.0,2024-03-12 06:35:59.565452,Active
SELL01077,"Prabhu, Chhabra and Sandhu",Indore,Gujarat,,2024-03-13 06:35:59.565452,Inactive
SELL01078,"Varty, Dasgupta and Goyal",Surat,Odisha,3.19,2024-03-14 06:35:59.565452,Banned
SELL01079,Sha-Toor,Lucknow,Gujarat,4.2,2024-03-15 06:35:59.565452,Inactive
SELL01080,Shroff-Narayan,Lucknow,Telangana,4.31,2024-03-16 06:35:59.565452,Active
SELL01081,"Karan, Mann and Sami",Nagpur,Madhya Pradesh,3.46,2024-03-17 06:35:59.565452,Active
SELL01082,Sani LLC,Jaipur,West Bengal,1.34,2024-03-18 06:35:59.565452,Banned
SELL01083,Samra and Sons,Kochi,Punjab,4.18,2024-03-19 06:35:59.565452,Inactive
SELL01084,Sankar-Patla,Kolkata,Maharashtra,,2024-03-20 06:35:59.565452,Inactive
SELL01085,"Kant, Talwar and Ranganathan",Bengaluru,Haryana,3.7,2024-03-21 06:35:59.565452,Active
SELL01086,Bala and Sons,Hyderabad,Delhi,1.38,2024-03-22 06:35:59.565452,Active
SELL01087,"Kade, Panchal and Buch",Lucknow,Karnataka,4.73,2024-03-23 06:35:59.565452,Inactive
SELL01088,Bhatt-Sharaf,Lucknow,Delhi,1.82,2024-03-24 06:35:59.565452,Active
SELL01089,Ramesh-Nori,Chennai,Telangana,3.52,2024-03-25 06:35:59.565452,Active
SELL01090,Tara-Wagle,Jaipur,Maharashtra,3.95,2024-03-26 06:35:59.565452,Inactive
SELL01091,Natt LLC,Visakhapatnam,Bihar,1.25,2024-03-27 06:35:59.565452,Active
SELL01092,Morar and Sons,Surat,Uttar Pradesh,2.62,2024-03-28 06:35:59.565452,Inactive
SELL01093,Bhatti-Mani,Jaipur,West Bengal,3.3,2024-03-29 06:35:59.565452,Inactive
SELL01094,"Handa, Dalal and Chaudry",Indore,Punjab,1.01,2024-03-30 06:35:59.565452,Inactive
SELL01095,Basak Ltd,Patna,Telangana,1.01,2024-03-31 06:35:59.565452,Inactive
SELL01096,Mohan PLC,Jaipur,Punjab,2.7,2024-04-01 06:35:59.565452,Inactive
SELL01097,Barad PLC,Bengaluru,Telangana,2.31,2024-04-02 06:35:59.565452,Active
SELL01098,Ram-Baria,Visakhapatnam,Haryana,4.18,2024-04-03 06:35:59.565452,Banned
SELL01099,Nadig Inc,Indore,Odisha,3.01,2024-04-04 06:35:59.565452,Inactive
SELL01100,Kapur-Kurian,Visakhapatnam,Andhra Pradesh,1.19,2024-04-05 06:35:59.565452,Inactive
SELL01101,Dara LLC,Bengaluru,Maharashtra,4.15,2024-04-06 06:35:59.565452,Inactive
SELL01102,Butala-Mitter,Surat,Uttar Pradesh,3.18,2024-04-07 06:35:59.565452,Active
SELL01103,"Bal, Rajan and Nagarajan",Noida,Tamil Nadu,2.17,2024-04-08 06:35:59.565452,Active
SELL01104,"Krishnamurthy, Sankar and Bakshi",Vadodara,Karnataka,2.42,2024-04-09 06:35:59.565452,Active
SELL01105,Jhaveri-Ganesh,Noida,Tamil Nadu,1.36,2024-04-10 06:35:59.565452,Banned
SELL01106,Kibe PLC,Noida,Telangana,4.75,2024-04-11 06:35:59.565452,Active
SELL01107,Choudhry Ltd,Bengaluru,West Bengal,2.14,2024-04-12 06:35:59.565452,Active
SELL01108,Raja-Sodhi,Lucknow,Odisha,2.79,2024-04-13 06:35:59.565452,Banned
SELL01109,Mandal LLC,Nagpur,Telangana,3.56,2024-04-14 06:35:59.565452,Banned
SELL01110,Kunda PLC,Kochi,Rajasthan,2.15,2024-04-15 06:35:59.565452,Banned
SELL01111,Mody-Mitra,Chandigarh,Madhya Pradesh,1.88,2024-04-16 06:35:59.565452,Banned
SELL01112,Sandhu-Nadkarni,Vadodara,West Bengal,4.99,2024-04-17 06:35:59.565452,Active
SELL01113,"Wable, Vohra and Upadhyay",Delhi,Tamil Nadu,,2024-04-18 06:35:59.565452,Inactive
SELL01114,Kashyap PLC,Patna,West Bengal,2.71,2024-04-19 06:35:59.565452,Banned
SELL01115,Choudhary Inc,Patna,Karnataka,1.32,2024-04-20 06:35:59.565452,Active
SELL01116,Varkey and Sons,Kolkata,Karnataka,-1.0,2024-04-21 06:35:59.565452,Banned
SELL01117,Muni and Sons,Hyderabad,Uttar Pradesh,-1.0,2024-04-22 06:35:59.565452,Active
SELL01118,"Sachdeva, Ravi and Basu",Delhi,Rajasthan,2.23,2024-04-23 06:35:59.565452,Inactive
SELL01119,Dixit and Sons,Surat,Telangana,3.36,2024-04-24 06:35:59.565452,Banned
SELL01120,Bora-Gera,Noida,Kerala,3.29,2024-04-25 06:35:59.565452,Banned
SELL01121,Tank LLC,Bengaluru,Delhi,4.92,2024-04-26 06:35:59.565452,Inactive
SELL01122,"Char, Sen and Kamdar",Visakhapatnam,Maharashtra,2.68,2024-04-27 06:35:59.565452,Banned
SELL01123,Chaudhari-Memon,Indore,Tamil Nadu,4.79,2024-04-28 06:35:59.565452,Inactive
SELL01124,Dewan Ltd,Chandigarh,Bihar,2.16,2024-04-29 06:35:59.565452,Active
SELL01125,Sahota-Bhardwaj,Delhi,Madhya Pradesh,4.58,2024-04-30 06:35:59.565452,Inactive
SELL01126,"Kashyap, Swaminathan and Tiwari",Nagpur,Gujarat,9.0,2024-05-01 06:35:59.565452,Inactive
SELL01127,Ramachandran PLC,Pune,Madhya Pradesh,1.22,2024-05-02 06:35:59.565452,Banned
SELL01128,"Baral, Pingle and Sodhi",Kochi,Telangana,4.72,2024-05-03 06:35:59.565452,Inactive
SELL01129,"Saxena, Bassi and Chana",Hyderabad,Maharashtra,1.26,2024-05-04 06:35:59.565452,Active
SELL01130,"Kala, Venkataraman and Kari",Kochi,Kerala,3.95,2024-05-05 06:35:59.565452,Inactive
SELL01131,"Yohannan, Savant and Merchant",Bhopal,Kerala,3.22,2024-05-06 06:35:59.565452,Inactive
SELL01132,Sundaram-Dutt,Jaipur,Uttar Pradesh,3.74,2024-05-07 06:35:59.565452,Active
SELL01133,"Kalita, Bhavsar and Keer",Patna,Tamil Nadu,3.46,2024-05-08 06:35:59.565452,Banned
SELL01134,"Batra, Chacko and Shankar",Bhopal,Telangana,4.97,2024-05-09 06:35:59.565452,Inactive
SELL01135,Sekhon-Pall,Lucknow,Andhra Pradesh,,2024-05-10 06:35:59.565452,Banned
SELL01136,"Rama, Kapoor and Nagarajan",Nagpur,Andhra Pradesh,2.89,2024-05-11 06:35:59.565452,Active
SELL01137,Cherian PLC,Kochi,Punjab,2.81,2024-05-12 06:35:59.565452,Active
SELL01138,Mitter and Sons,Visakhapatnam,Bihar,1.28,2024-05-13 06:35:59.565452,Inactive
SELL01139,Varughese Inc,Kochi,West Bengal,2.1,2024-05-14 06:35:59.565452,Inactive
SELL01140,"Yadav, Pathak and Grover",Kochi,Gujarat,1.13,2024-05-15 06:35:59.565452,Banned
SELL01141,Behl-Konda,Pune,West Bengal,1.8,2024-05-16 06:35:59.565452,Inactive
SELL01142,"Deshpande, Kumar and Chand",Chennai,Bihar,1.7,2024-05-17 06:35:59.565452,Banned
SELL01143,Chaudhary Inc,Mumbai,Maharashtra,2.15,2024-05-18 06:35:59.565452,Inactive
SELL01144,"Golla, Raja and Datta",Visakhapatnam,Punjab,2.11,2024-05-19 06:35:59.565452,Inactive
SELL01145,"Pal, Agate and Sangha",Kolkata,Kerala,2.24,2024-05-20 06:35:59.565452,Active
SELL01146,Nadkarni-Amble,Noida,Bihar,2.25,2024-05-21 06:35:59.565452,Inactive
SELL01147,Gupta LLC,Kolkata,Delhi,1.34,2024-05-22 06:35:59.565452,Banned
SELL01148,Wable-Pandey,Indore,Telangana,4.18,2024-05-23 06:35:59.565452,Banned
SELL01149,"Deshmukh, Samra and Mahajan",Jaipur,Gujarat,4.65,2024-05-24 06:35:59.565452,Banned
SELL01150,"Bedi, Dash and Prabhakar",Delhi,Telangana,4.88,2024-05-25 06:35:59.565452,Banned
SELL01151,"Ganesh, Chahal and Kunda",Hyderabad,Maharashtra,1.12,2024-05-26 06:35:59.565452,Active
SELL01152,Pillai-Sood,Lucknow,Karnataka,2.29,2024-05-27 06:35:59.565452,Inactive
SELL01153,Nagarajan Group,Visakhapatnam,Gujarat,2.96,2024-05-28 06:35:59.565452,Banned
SELL01154,"Borde, Sastry and Bumb",Mumbai,Bihar,4.61,2024-05-29 06:35:59.565452,Inactive
SELL01155,Modi Group,Hyderabad,Kerala,3.63,2024-05-30 06:35:59.565452,Banned
SELL01156,Dara-Warrior,Patna,Rajasthan,,2024-05-31 06:35:59.565452,Banned
SELL01157,Sami PLC,Chennai,Punjab,4.52,2024-06-01 06:35:59.565452,Banned
SELL01158,Gala and Sons,Chandigarh,Odisha,4.99,2024-06-02 06:35:59.565452,Banned
SELL01159,Bali-Dada,Kolkata,Andhra Pradesh,0.0,2024-06-03 06:35:59.565452,Banned
SELL01160,Tailor-Deshmukh,Visakhapatnam,Haryana,2.27,2024-06-04 06:35:59.565452,Inactive
SELL01161,Kaul and Sons,Chandigarh,Uttar Pradesh,3.47,2024-06-05 06:35:59.565452,Banned
SELL01162,Kumer-Bansal,Nagpur,Kerala,3.54,2024-06-06 06:35:59.565452,Inactive
SELL01163,"Nanda, Oza and Balan",Mumbai,West Bengal,1.05,2024-06-07 06:35:59.565452,Inactive
SELL01164,Tank-Patla,Delhi,Madhya Pradesh,,2024-06-08 06:35:59.565452,Inactive
SELL01165,"Barad, Mishra and Shanker",Lucknow,Rajasthan,,2024-06-09 06:35:59.565452,Inactive
SELL01166,"Swaminathan, Char and Butala",Lucknow,Karnataka,4.69,2024-06-10 06:35:59.565452,Inactive
SELL01167,"Tandon, Jha and Tak",Vadodara,Tamil Nadu,3.62,2024-06-11 06:35:59.565452,Active
SELL01168,Mishra LLC,Chennai,Gujarat,3.3,2024-06-12 06:35:59.565452,Banned
SELL01169,"Oak, Soman and Malhotra",Surat,Andhra Pradesh,,2024-06-13 06:35:59.565452,Inactive
SELL01170,Korpal Inc,Visakhapatnam,Maharashtra,1.25,2024-06-14 06:35:59.565452,Active
SELL01171,"Mukherjee, Varty and Jaggi",Bhopal,Andhra Pradesh,,2024-06-15 06:35:59.565452,Inactive
SELL01172,"Yadav, Goel and Basu",Bengaluru,Uttar Pradesh,2.2,2024-06-16 06:35:59.565452,Active
SELL01173,Kala-Malhotra,Bhopal,Madhya Pradesh,4.18,2024-06-17 06:35:59.565452,Active
SELL01174,Murthy-Kaur,Patna,Kerala,4.15,2024-06-18 06:35:59.565452,Banned
SELL01175,Mohanty Group,Delhi,Maharashtra,3.86,2024-06-19 06:35:59.565452,Active
SELL01176,Chadha LLC,Kolkata,Delhi,3.31,2024-06-20 06:35:59.565452,Inactive
SELL01177,"Patil, Kanda and Bajwa",Vadodara,Kerala,1.1,2024-06-21 06:35:59.565452,Banned
SELL01178,"Misra, Parikh and Savant",Kolkata,Odisha,4.87,2024-06-22 06:35:59.565452,Active
SELL01179,Chand PLC,Chandigarh,Bihar,3.64,2024-06-23 06:35:59.565452,Banned
SELL01180,Raj-Sekhon,Jaipur,Maharashtra,1.99,2024-06-24 06:35:59.565452,Banned
SELL01181,Sinha-Soman,Visakhapatnam,Tamil Nadu,4.64,2024-06-25 06:35:59.565452,Inactive
SELL01182,Narasimhan Ltd,Ahmedabad,Odisha,2.0,2024-06-26 06:35:59.565452,Active
SELL01183,Oommen-Ranganathan,Visakhapatnam,Bihar,3.32,2024-06-27 06:35:59.565452,Active
SELL01184,"Maharaj, Saraf and Shah",Vadodara,Kerala,1.48,2024-06-28 06:35:59.565452,Banned
SELL01185,"Kant, Sanghvi and Tata",Kolkata,West Bengal,4.92,2024-06-29 06:35:59.565452,Active
SELL01186,Chhabra LLC,Ahmedabad,Uttar Pradesh,3.29,2024-06-30 06:35:59.565452,Banned
SELL01187,"Singh, Bir and Chawla",Lucknow,Uttar Pradesh,1.43,2024-07-01 06:35:59.565452,Banned
SELL01188,Anand-Ramaswamy,Bhopal,Delhi,-1.0,2024-07-02 06:35:59.565452,Inactive
SELL01189,Misra-Sura,Bengaluru,Haryana,3.11,2024-07-03 06:35:59.565452,Banned
SELL01190,"Deo, Setty and Iyer",Kolkata,Karnataka,1.41,2024-07-04 06:35:59.565452,Active
SELL01191,"Kata, Sarna and Grover",Bengaluru,Maharashtra,4.04,2024-07-05 06:35:59.565452,Active
SELL01192,Kothari-Ramakrishnan,Lucknow,Gujarat,3.25,2024-07-06 06:35:59.565452,Active
SELL01193,"Dave, Aggarwal and Nair",Vadodara,Tamil Nadu,1.61,2024-07-07 06:35:59.565452,Banned
SELL01194,Mitter-Sabharwal,Bengaluru,Maharashtra,,2024-07-08 06:35:59.565452,Active
SELL01195,Kaul-Sharma,Noida,West Bengal,4.2,2024-07-09 06:35:59.565452,Banned
SELL01196,Sankar-Bajaj,Ahmedabad,Maharashtra,4.13,2024-07-10 06:35:59.565452,Banned
SELL01197,"Dara, Kapadia and Dada",Visakhapatnam,Punjab,1.64,2024-07-11 06:35:59.565452,Inactive
SELL01198,Bajwa-Venkatesh,Visakhapatnam,Kerala,2.31,2024-07-12 06:35:59.565452,Banned
SELL01199,Sharaf-Shan,Kolkata,Uttar Pradesh,2.01,2024-07-13 06:35:59.565452,Inactive
SELL01200,Patla Inc,Hyderabad,West Bengal,2.38,2024-07-14 06:35:59.565452,Active
SELL01201,"Pillay, Kala and Sidhu",Bhopal,Gujarat,2.38,2024-07-15 06:35:59.565452,Banned
SELL01202,"Som, Jani and Borra",Bengaluru,Kerala,,2024-07-16 06:35:59.565452,Banned
SELL01203,Bhakta Group,Ahmedabad,Odisha,,2024-07-17 06:35:59.565452,Inactive
SELL01204,Radhakrishnan-Ramanathan,Kochi,Karnataka,1.41,2024-07-18 06:35:59.565452,Inactive
SELL01205,Bawa LLC,Mumbai,Andhra Pradesh,,2024-07-19 06:35:59.565452,Active
SELL01206,Taneja-Karpe,Surat,Maharashtra,2.64,2024-07-20 06:35:59.565452,Active
SELL01207,"Shetty, Ravel and Bath",Hyderabad,Rajasthan,,2024-07-21 06:35:59.565452,Active
SELL01208,"Khare, Merchant and Dhawan",Vadodara,Uttar Pradesh,2.43,2024-07-22 06:35:59.565452,Inactive
SELL01209,Biswas-Kale,Chennai,Delhi,1.81,2024-07-23 06:35:59.565452,Banned
SELL01210,Dugar and Sons,Hyderabad,Kerala,4.52,2024-07-24 06:35:59.565452,Banned
SELL01211,"Bajaj, Baria and Sabharwal",Lucknow,Gujarat,3.31,2024-07-25 06:35:59.565452,Banned
SELL01212,"Mandal, Din and Khosla",Kolkata,Rajasthan,,2024-07-26 06:35:59.565452,Banned
SELL01213,Sehgal-Sampath,Hyderabad,Bihar,3.37,2024-07-27 06:35:59.565452,Inactive
SELL01214,Sengupta Ltd,Delhi,Odisha,,2024-07-28 06:35:59.565452,Active
SELL01215,Nagy-Ganguly,Pune,Rajasthan,1.35,2024-07-29 06:35:59.565452,Banned
SELL01216,Madan LLC,Mumbai,Odisha,4.8,2024-07-30 06:35:59.565452,Inactive
SELL01217,Sandal and Sons,Surat,Karnataka,4.18,2024-07-31 06:35:59.565452,Inactive
SELL01218,Borra Ltd,Surat,Bihar,4.9,2024-08-01 06:35:59.565452,Active
SELL01219,"Zachariah, Sami and Chandra",Pune,Delhi,2.99,2024-08-02 06:35:59.565452,Inactive
SELL01220,Chand-Tara,Bhopal,Delhi,2.42,2024-08-03 06:35:59.565452,Banned
SELL01221,"Bhandari, Anand and Mangat",Jaipur,Gujarat,3.64,2024-08-04 06:35:59.565452,Inactive
SELL01222,"Saha, Batta and Tripathi",Noida,Andhra Pradesh,1.44,2024-08-05 06:35:59.565452,Active
SELL01223,Tank LLC,Noida,Tamil Nadu,1.84,2024-08-06 06:35:59.565452,Active
SELL01224,Puri-Sarkar,Chandigarh,Maharashtra,1.43,2024-08-07 06:35:59.565452,Banned
SELL01225,"Sidhu, Sule and Nayar",Jaipur,Maharashtra,2.89,2024-08-08 06:35:59.565452,Banned
SELL01226,Goel-Mutti,Nagpur,Madhya Pradesh,2.22,2024-08-09 06:35:59.565452,Banned
SELL01227,Sule LLC,Patna,Rajasthan,1.82,2024-08-10 06:35:59.565452,Inactive
SELL01228,"Tella, Raman and Dugar",Bengaluru,Tamil Nadu,1.09,2024-08-11 06:35:59.565452,Active
SELL01229,Mohan-Iyengar,Jaipur,Andhra Pradesh,3.78,2024-08-12 06:35:59.565452,Banned
SELL01230,Mukherjee Ltd,Nagpur,Telangana,2.79,2024-08-13 06:35:59.565452,Inactive
SELL01231,"Amble, Cherian and Kant",Pune,Uttar Pradesh,2.57,2024-08-14 06:35:59.565452,Active
SELL01232,Ghose-Raman,Surat,Karnataka,1.81,2024-08-15 06:35:59.565452,Active
SELL01233,"Rama, Garde and Radhakrishnan",Visakhapatnam,Tamil Nadu,-1.0,2024-08-16 06:35:59.565452,Banned
SELL01234,Madan and Sons,Kolkata,Madhya Pradesh,3.49,2024-08-17 06:35:59.565452,Banned
SELL01235,"Venkatesh, Bansal and Varkey",Visakhapatnam,Bihar,1.32,2024-08-18 06:35:59.565452,Inactive
SELL01236,"Chand, Natt and Issac",Mumbai,Bihar,1.49,2024-08-19 06:35:59.565452,Banned
SELL01237,Lad-Zachariah,Patna,Odisha,2.48,2024-08-20 06:35:59.565452,Active
SELL01238,Divan PLC,Pune,Haryana,3.37,2024-08-21 06:35:59.565452,Banned
SELL01239,Dugar-Dhaliwal,Chandigarh,Punjab,,2024-08-22 06:35:59.565452,Inactive
SELL01240,Desai-Nanda,Indore,West Bengal,3.65,2024-08-23 06:35:59.565452,Inactive
SELL01241,Roy-Buch,Surat,West Bengal,4.35,2024-08-24 06:35:59.565452,Inactive
SELL01242,Gala LLC,Delhi,Kerala,2.08,2024-08-25 06:35:59.565452,Active
SELL01243,"Varughese, Borde and Bansal",Kochi,Gujarat,2.77,2024-08-26 06:35:59.565452,Active
SELL01244,"Ravel, Randhawa and Walia",Kolkata,Punjab,2.42,2024-08-27 06:35:59.565452,Active
SELL01245,"Vaidya, Kothari and Dugar",Visakhapatnam,Andhra Pradesh,2.27,2024-08-28 06:35:59.565452,Active
SELL01246,"Iyengar, Pingle and Mall",Noida,Delhi,3.6,2024-08-29 06:35:59.565452,Active
SELL01247,Kar-Arora,Surat,Karnataka,4.8,2024-08-30 06:35:59.565452,Banned
SELL01248,Hayre-Sengupta,Surat,Karnataka,2.46,2024-08-31 06:35:59.565452,Banned
SELL01249,Munshi LLC,Chennai,Kerala,3.66,2024-09-01 06:35:59.565452,Banned
SELL01250,Dutt-Amble,Nagpur,Karnataka,1.91,2024-09-02 06:35:59.565452,Banned
SELL01251,"Walia, Balay and Purohit",Patna,Karnataka,4.41,2024-09-03 06:35:59.565452,Inactive
SELL01252,"Om, Sinha and Chanda",Vadodara,Odisha,1.96,2024-09-04 06:35:59.565452,Active
SELL01253,"De, Kulkarni and Hayre",Mumbai,Kerala,1.28,2024-09-05 06:35:59.565452,Active
SELL01254,Chauhan-Som,Patna,Tamil Nadu,2.2,2024-09-06 06:35:59.565452,Banned
SELL01255,Rai and Sons,Nagpur,Andhra Pradesh,2.59,2024-09-07 06:35:59.565452,Inactive
SELL01256,Mand-Kannan,Pune,Telangana,2.35,2024-09-08 06:35:59.565452,Active
SELL01257,Ratta and Sons,Surat,Odisha,,2024-09-09 06:35:59.565452,Inactive
SELL01258,"Buch, Ram and Gala",Kolkata,Delhi,,2024-09-10 06:35:59.565452,Banned
SELL01259,Dash-Hegde,Ahmedabad,Bihar,4.47,2024-09-11 06:35:59.565452,Inactive
SELL01260,Wable LLC,Indore,Karnataka,,2024-09-12 06:35:59.565452,Inactive
SELL01261,Desai Ltd,Kolkata,Gujarat,1.42,2024-09-13 06:35:59.565452,Banned
SELL01262,Banik Ltd,Hyderabad,Telangana,4.92,2024-09-14 06:35:59.565452,Active
SELL01263,Mander Group,Ahmedabad,Karnataka,4.39,2024-09-15 06:35:59.565452,Inactive
SELL01264,Sodhi-Varma,Vadodara,Telangana,4.18,2024-09-16 06:35:59.565452,Inactive
SELL01265,Tank Group,Jaipur,Kerala,4.24,2024-09-17 06:35:59.565452,Inactive
SELL01266,"Gaba, Golla and Wason",Nagpur,Uttar Pradesh,1.9,2024-09-18 06:35:59.565452,Active
SELL01267,Tandon Ltd,Noida,Uttar Pradesh,4.48,2024-09-19 06:35:59.565452,Banned
SELL01268,"Dube, Choudhury and Batta",Hyderabad,Telangana,2.47,2024-09-20 06:35:59.565452,Inactive
SELL01269,Bassi-Mane,Kochi,West Bengal,3.82,2024-09-21 06:35:59.565452,Inactive
SELL01270,"Gole, Desai and Bhattacharyya",Mumbai,Madhya Pradesh,,2024-09-22 06:35:59.565452,Inactive
SELL01271,Doshi-Koshy,Chandigarh,Madhya Pradesh,2.81,2024-09-23 06:35:59.565452,Banned
SELL01272,"Mohanty, Wagle and Bhargava",Lucknow,Bihar,3.8,2024-09-24 06:35:59.565452,Active
SELL01273,"Gala, Din and Wason",Patna,Gujarat,2.93,2024-09-25 06:35:59.565452,Inactive
SELL01274,Atwal LLC,Mumbai,Madhya Pradesh,2.85,2024-09-26 06:35:59.565452,Active
SELL01275,"Ratti, Dass and Mangat",Visakhapatnam,Kerala,2.48,2024-09-27 06:35:59.565452,Banned
SELL01276,Peri and Sons,Vadodara,Haryana,1.65,2024-09-28 06:35:59.565452,Banned
SELL01277,Suresh and Sons,Visakhapatnam,Rajasthan,4.13,2024-09-29 06:35:59.565452,Inactive
SELL01278,"Dua, Dube and Nagar",Chennai,Haryana,3.84,2024-09-30 06:35:59.565452,Active
SELL01279,"Srinivasan, Ahluwalia and Raja",Patna,Haryana,2.29,2024-10-01 06:35:59.565452,Inactive
SELL01280,Srinivas LLC,Chandigarh,Telangana,3.89,2024-10-02 06:35:59.565452,Inactive
SELL01281,Ganesh-Talwar,Noida,Telangana,2.91,2024-10-03 06:35:59.565452,Banned
SELL01282,"Mangat, Tripathi and Mohanty",Nagpur,Tamil Nadu,2.15,2024-10-04 06:35:59.565452,Inactive
SELL01283,"Tailor, Ghose and Ramaswamy",Patna,Haryana,4.94,2024-10-05 06:35:59.565452,Banned
SELL01284,"Lal, Dar and Patil",Indore,Telangana,2.83,2024-10-06 06:35:59.565452,Inactive
SELL01285,Badal-Dalal,Bengaluru,Uttar Pradesh,1.71,2024-10-07 06:35:59.565452,Banned
SELL01286,Saraf LLC,Surat,West Bengal,2.99,2024-10-08 06:35:59.565452,Active
SELL01287,Prasad-Tandon,Visakhapatnam,Karnataka,3.41,2024-10-09 06:35:59.565452,Active
SELL01288,"Aggarwal, Bandi and Pal",Hyderabad,Kerala,2.12,2024-10-10 06:35:59.565452,Banned
SELL01289,Rajagopalan-Sandhu,Nagpur,Odisha,3.39,2024-10-11 06:35:59.565452,Active
SELL01290,Dutt Ltd,Jaipur,Punjab,1.32,2024-10-12 06:35:59.565452,Active
SELL01291,Mannan Ltd,Bengaluru,Tamil Nadu,3.55,2024-10-13 06:35:59.565452,Banned
SELL01292,Sule and Sons,Nagpur,Rajasthan,1.66,2024-10-14 06:35:59.565452,Inactive
SELL01293,Saraf-Maharaj,Kolkata,Maharashtra,3.86,2024-10-15 06:35:59.565452,Banned
SELL01294,"Natt, Bhalla and Raval",Patna,Tamil Nadu,2.91,2024-10-16 06:35:59.565452,Banned
SELL01295,"Chauhan, Lad and Rau",Delhi,Haryana,4.92,2024-10-17 06:35:59.565452,Inactive
SELL01296,"Kaur, Tata and Gade",Visakhapatnam,Delhi,2.15,2024-10-18 06:35:59.565452,Active
SELL01297,Soni-Chopra,Mumbai,Odisha,3.78,2024-10-19 06:35:59.565452,Active
SELL01298,Dhillon PLC,Delhi,Uttar Pradesh,1.49,2024-10-20 06:35:59.565452,Banned
