product_id,product_name,category,sub_category,brand,unit_cost,list_price,stock_quantity,product_status
PROD0000305,est laborum,Sports,Apparel,Xiaomi,1825.91,8930.04,2891,Active
PROD0000306,sed perspiciatis,Sports,Apparel,Sony,2159.7,9763.5,29,Inactive
PROD0000307,repellat iure,Electronics,Laptops,Apple,2107.12,2092.14,578,Discontinued
PROD0000308,deleniti corrupti,Electronics,Laptops,OnePlus,2546.65,3822.59,2099,Inactive
PROD0000309,sunt natus,Grocery,Vegetables,Samsung,953.13,8256.21,2844,Active
PROD0000310,quos tempore,Grocery,Dairy,OnePlus,4825.31,1084.81,1143,Discontinued
PROD0000311,iusto quibusdam,Sports,Apparel,Xiaomi,138.65,5307.17,950,Inactive
PROD0000312,doloribus libero,Grocery,Fruits,LG,4498.89,9715.21,1742,Inactive
PROD0000313,sapiente sequi,Grocery,Dairy,OnePlus,846.9,999999.0,4519,Discontinued
PROD0000314,reprehenderit dolor,Home & Kitchen,Cookware,Generic,852.34,3628.95,1903,Inactive
PROD0000315,vel molestiae,Electronics,Laptops,Samsung,4294.12,6187.55,3100,Inactive
PROD0000316,iste labore,Sports,Apparel,Sony,1863.69,3523.04,957,Discontinued
PROD0000317,voluptate voluptates,Electronics,Mobiles,OnePlus,1066.64,1767.97,2337,Discontinued
PROD0000318,laborum libero,Home & Kitchen,Appliances,Sony,1751.36,9279.89,1105,Active
PROD0000319,quis ullam,Grocery,Snacks,Samsung,2337.46,854.04,4228,Discontinued
PROD0000320,architecto facere,Fashion,Kids,Sony,1276.95,129.18,3789,Inactive
PROD0000321,eos sunt,Fashion,Women,LG,3203.94,2013.92,2968,Active
PROD0000322,autem sequi,Electronics,Laptops,,2692.19,5398.19,3083,Discontinued
PROD0000323,ratione illum,Home & Kitchen,Appliances,Xiaomi,3319.42,6588.08,982,Active
PROD0000324,reprehenderit ullam,Sports,Equipment,Xiaomi,3681.24,6360.32,838,Active
PROD0000325,soluta pariatur,Beauty,Makeup,,1536.46,2694.31,493,Discontinued
PROD0000326,sint perferendis,Electronics,Accessories,,407.38,9533.95,643,Discontinued
PROD0000327,beatae deleniti,Grocery,Vegetables,OnePlus,2720.36,3933.78,4603,Active
PROD0000328,fuga odit,Sports,Apparel,OnePlus,2911.32,8033.15,1968,Discontinued
PROD0000329,doloremque ratione,Sports,Apparel,Samsung,4046.64,5538.02,1405,Active
PROD0000330,ipsa nostrum,Sports,Footwear,LG,4686.69,5116.61,3481,Inactive
PROD0000331,vitae quas,Sports,Footwear,Xiaomi,868.74,9744.52,1571,Active
PROD0000332,aperiam porro,Home & Kitchen,Decor,Samsung,3355.32,713.79,4316,Inactive
PROD0000333,tempora odio,Beauty,Makeup,OnePlus,1960.66,9282.35,2293,Discontinued
PROD0000334,sit culpa,Grocery,Fruits,Sony,1479.54,343.58,192,Inactive
PROD0000335,optio distinctio,Fashion,Kids,OnePlus,242.65,4290.77,219,Discontinued
PROD0000336,praesentium enim,Sports,Apparel,Xiaomi,358.85,8944.5,418,Inactive
PROD0000337,temporibus nemo,Sports,Footwear,Generic,554.94,6943.65,3019,Discontinued
PROD0000338,a quae,Fashion,Kids,Xiaomi,2623.81,6119.74,2425,Discontinued
PROD0000339,porro iusto,Grocery,Dairy,,217.16,9120.73,2549,Discontinued
PROD0000340,consequatur consequuntur,Beauty,Makeup,Generic,1831.72,7520.12,2925,Inactive
PROD0000341,esse aliquid,Home & Kitchen,Furniture,OnePlus,4645.38,1732.25,443,Inactive
PROD0000342,totam iste,Sports,Equipment,Sony,64.11,9959.1,12,Active
PROD0000343,numquam consequatur,Fashion,Shoes,OnePlus,4191.71,6013.45,2479,Active
PROD0000344,recusandae libero,Grocery,Vegetables,LG,1723.92,9618.34,4806,Inactive
PROD0000345,ad culpa,Grocery,Fruits,OnePlus,4600.37,2233.86,2677,Active
PROD0000346,voluptatem dicta,Beauty,Skincare,Sony,2651.66,7566.38,2345,Active
PROD0000347,enim ratione,Grocery,Dairy,Samsung,947.26,7780.64,2698,Active
PROD0000348,debitis accusantium,Electronics,Tablets,Sony,3995.73,1029.76,4128,Discontinued
PROD0000349,labore sit,Grocery,Snacks,Apple,4084.86,5193.17,3668,Inactive
PROD0000350,dicta ratione,Fashion,Kids,Sony,1724.39,4119.49,2796,Discontinued
PROD0000351,culpa est,Beauty,Haircare,,3375.1,8974.17,4834,Discontinued
PROD0000352,ea error,Beauty,Makeup,,3619.62,6490.82,4523,Inactive
PROD0000353,hic tempore,Electronics,Accessories,OnePlus,1687.03,-100.0,4660,Inactive
PROD0000354,occaecati quo,Electronics,Accessories,Sony,4466.43,456.95,2539,Active
PROD0000355,autem provident,Home & Kitchen,Cookware,Generic,527.5,4681.77,2483,Discontinued
PROD0000356,velit commodi,Grocery,Snacks,Generic,2014.58,3305.03,1423,Discontinued
PROD0000357,porro nam,Fashion,Shoes,,2798.31,5068.8,2961,Active
PROD0000358,recusandae tempore,Electronics,Tablets,Sony,3397.95,9825.62,2896,Inactive
PROD0000359,repudiandae nihil,Grocery,Vegetables,OnePlus,2729.93,6712.09,4642,Inactive
PROD0000360,fugiat repellat,Beauty,Haircare,Sony,4291.6,1707.82,3442,Inactive
PROD0000361,quaerat culpa,Grocery,Fruits,Generic,289.64,864.62,1237,Discontinued
PROD0000362,assumenda distinctio,Beauty,Makeup,LG,686.0,9142.89,614,Active
PROD0000363,assumenda voluptatibus,Beauty,Haircare,Samsung,2017.15,1819.14,4353,Active
PROD0000364,quasi aspernatur,Beauty,Skincare,Samsung,1821.63,8964.95,4229,Active
PROD0000365,excepturi magni,Sports,Apparel,LG,2315.03,2698.5,2721,Inactive
PROD0000366,consectetur consequuntur,Grocery,Fruits,Xiaomi,1497.29,3607.96,1013,Discontinued
PROD0000367,ducimus nesciunt,Home & Kitchen,Cookware,OnePlus,4405.3,7504.08,3630,Discontinued
PROD0000368,aliquam excepturi,Home & Kitchen,Furniture,Generic,3560.97,161.73,67,Active
PROD0000369,voluptatem vitae,Beauty,Haircare,,970.37,4547.89,605,Inactive
PROD0000370,ipsum mollitia,Home & Kitchen,Cookware,Xiaomi,1261.17,8912.61,1974,Discontinued
PROD0000371,exercitationem sequi,Sports,Footwear,Sony,3351.98,3584.41,217,Inactive
PROD0000372,adipisci asperiores,Beauty,Skincare,Sony,3373.4,9594.86,4858,Active
PROD0000373,facilis enim,Electronics,Tablets,Xiaomi,1734.58,2300.11,1283,Active
PROD0000374,enim neque,Home & Kitchen,Decor,Apple,2806.28,7337.53,1269,Discontinued
PROD0000375,nihil consectetur,Sports,Equipment,,68.46,698.02,69,Active
PROD0000376,rerum excepturi,Grocery,Vegetables,Apple,2111.47,5164.01,3137,Active
PROD0000377,ducimus porro,Fashion,Men,Generic,3724.38,6625.93,1740,Inactive
PROD0000378,at quod,Fashion,Women,,3522.39,2648.89,484,Inactive
PROD0000379,architecto mollitia,Fashion,Men,Xiaomi,3239.8,4054.95,3585,Discontinued
PROD0000380,iusto dolores,Beauty,Haircare,Apple,969.4,3873.16,4834,Discontinued
PROD0000381,beatae at,Electronics,Mobiles,LG,1538.15,6460.08,1684,Active
PROD0000382,mollitia ab,Grocery,Snacks,Apple,1400.35,9572.5,3277,Discontinued
PROD0000383,distinctio quas,Electronics,Laptops,Sony,4988.93,3909.07,1413,Inactive
PROD0000384,molestias corrupti,Grocery,Vegetables,Xiaomi,1291.32,9632.18,2570,Inactive
PROD0000385,harum harum,Home & Kitchen,Decor,Apple,2923.13,7600.99,1148,Active
PROD0000386,aperiam amet,Home & Kitchen,Decor,Sony,3142.51,4636.63,874,Active
PROD0000387,nisi recusandae,Grocery,Dairy,Sony,1943.45,2233.83,4396,Discontinued
PROD0000388,porro necessitatibus,Electronics,Mobiles,LG,4015.02,-100.0,429,Inactive
PROD0000389,aut minus,Grocery,Fruits,LG,4452.25,8974.31,3431,Inactive
PROD0000390,non rerum,Fashion,Men,Samsung,454.93,8930.71,3327,Inactive
PROD0000391,similique officia,Beauty,Skincare,Sony,4405.95,6286.62,235,Discontinued
PROD0000392,assumenda corporis,Home & Kitchen,Furniture,Apple,1890.16,4074.54,2599,Inactive
PROD0000393,expedita itaque,Sports,Footwear,LG,281.09,2055.55,984,Discontinued
PROD0000394,natus ullam,Fashion,Shoes,OnePlus,1742.37,3765.85,2261,Discontinued
PROD0000395,cupiditate eius,Electronics,Accessories,Samsung,3942.68,4719.56,4174,Active
PROD0000396,assumenda in,Grocery,Snacks,Sony,3717.15,4181.08,3391,Active
PROD0000397,quia autem,Fashion,Women,Sony,1776.69,8164.58,4831,Active
PROD0000398,repellat quod,Fashion,Kids,OnePlus,1475.79,3428.5,4305,Active
PROD0000399,voluptas quos,Beauty,Makeup,LG,996.34,5145.51,397,Active
PROD0000400,quidem modi,Electronics,Accessories,OnePlus,3447.29,-100.0,3704,Active
PROD0000401,libero mollitia,Home & Kitchen,Decor,Sony,4032.75,2595.84,37,Inactive
PROD0000402,facere aspernatur,Electronics,Tablets,Sony,1087.91,5255.4,546,Inactive
PROD0000403,accusamus quisquam,Home & Kitchen,Furniture,OnePlus,4005.87,1761.85,4566,Inactive
PROD0000404,eum saepe,Beauty,Skincare,Sony,2373.71,8050.76,2228,Active
PROD0000405,non quam,Beauty,Skincare,OnePlus,382.2,8435.31,3388,Active
PROD0000406,eveniet explicabo,Grocery,Fruits,Generic,736.64,-500.0,3040,Inactive
PROD0000407,ad est,Grocery,Vegetables,OnePlus,2406.18,4042.23,4981,Inactive
PROD0000408,eaque nemo,Grocery,Dairy,Generic,1876.41,6770.7,2263,Active
PROD0000409,fugit nostrum,Beauty,Skincare,Samsung,2602.41,9448.24,2608,Discontinued
PROD0000410,dolorem recusandae,Beauty,Haircare,LG,4996.48,2738.17,4589,Active
PROD0000411,eveniet enim,Fashion,Men,Apple,1592.4,7302.6,449,Discontinued
PROD0000412,nulla vero,Beauty,Skincare,,1472.52,6247.81,399,Active
PROD0000413,omnis quo,Home & Kitchen,Cookware,Sony,2596.24,6501.12,230,Discontinued
PROD0000414,id blanditiis,Electronics,Tablets,OnePlus,2639.19,7457.01,4593,Active
PROD0000415,earum ex,Fashion,Men,Apple,3945.85,1439.75,1265,Discontinued
PROD0000416,veritatis cupiditate,Electronics,Mobiles,Sony,2584.94,6706.14,1168,Active
PROD0000417,debitis nulla,Electronics,Accessories,Samsung,2132.18,4786.1,2229,Inactive
PROD0000418,a maiores,Fashion,Women,Xiaomi,2057.79,9503.39,2884,Active
PROD0000419,voluptatum aliquid,Beauty,Makeup,OnePlus,2748.8,4781.73,2337,Discontinued
PROD0000420,quidem asperiores,Sports,Apparel,Generic,955.38,3033.23,3291,Active
PROD0000421,quasi veniam,Grocery,Dairy,,4704.02,759.93,1969,Inactive
PROD0000422,minus deserunt,Electronics,Laptops,OnePlus,3014.32,-100.0,1384,Discontinued
PROD0000423,est placeat,Beauty,Skincare,Sony,3492.74,1176.31,610,Active
PROD0000424,illum quam,Grocery,Dairy,Apple,1661.17,1045.63,1214,Discontinued
PROD0000425,ducimus officia,Beauty,Haircare,Samsung,4507.33,3125.02,2885,Inactive
PROD0000426,error velit,Sports,Footwear,Sony,743.85,9634.0,1365,Discontinued
PROD0000427,repellat ipsam,Beauty,Makeup,,1759.58,387.71,1493,Active
PROD0000428,aut odio,Fashion,Women,Samsung,3277.88,3971.65,1253,Inactive
PROD0000429,quos molestiae,Electronics,Laptops,Generic,3630.2,160.96,4313,Active
PROD0000430,error voluptatibus,Home & Kitchen,Furniture,Sony,352.55,6699.14,2273,Discontinued
PROD0000431,nam eaque,Fashion,Women,,286.27,1768.66,1810,Active
PROD0000432,facere perspiciatis,Home & Kitchen,Furniture,Samsung,2375.61,4777.15,4850,Active
PROD0000433,necessitatibus facilis,Beauty,Skincare,Generic,767.59,9949.54,1846,Active
PROD0000434,nesciunt iure,Sports,Equipment,Generic,4278.83,9022.52,442,Active
PROD0000435,atque expedita,Beauty,Haircare,Samsung,4491.57,4478.38,2651,Active
PROD0000436,illo tenetur,Fashion,Kids,Apple,2382.24,9658.38,2442,Active
PROD0000437,iure veritatis,Grocery,Snacks,,3777.2,8355.7,836,Inactive
PROD0000438,dolores quae,Beauty,Haircare,Apple,1377.85,4760.85,602,Inactive
PROD0000439,occaecati beatae,Home & Kitchen,Decor,Generic,2605.85,7711.99,4268,Inactive
PROD0000440,quae ex,Electronics,Mobiles,Samsung,1727.98,1934.77,2446,Discontinued
PROD0000441,eius quo,Electronics,Mobiles,Generic,3237.19,8149.87,275,Discontinued
PROD0000442,ducimus unde,Electronics,Tablets,Xiaomi,3846.72,5524.51,4548,Discontinued
PROD0000443,sit tempore,Fashion,Women,LG,1323.13,216.79,2677,Discontinued
PROD0000444,cupiditate adipisci,Sports,Apparel,Sony,482.19,3952.05,49,Inactive
PROD0000445,consequuntur libero,Fashion,Women,Generic,2528.45,1465.81,2793,Discontinued
PROD0000446,illo dolorum,Beauty,Makeup,Generic,2158.27,9074.31,1001,Discontinued
PROD0000447,rem quos,Beauty,Makeup,,466.1,4302.3,2707,Active
PROD0000448,laudantium amet,Beauty,Haircare,,2651.46,5790.91,2270,Active
PROD0000449,ratione esse,Beauty,Haircare,Generic,1009.79,8690.93,4929,Discontinued
PROD0000450,consequatur debitis,Electronics,Tablets,OnePlus,3874.94,4475.3,415,Active
PROD0000451,dolorem similique,Fashion,Women,OnePlus,2417.99,9806.93,787,Inactive
PROD0000452,deserunt eligendi,Beauty,Haircare,Sony,2931.29,9563.67,432,Inactive
PROD0000453,nobis sapiente,Beauty,Makeup,,1293.57,813.39,3520,Inactive
PROD0000454,necessitatibus vel,Home & Kitchen,Cookware,Sony,2415.51,6203.75,2525,Discontinued
PROD0000455,a aliquam,Grocery,Snacks,,4833.5,261.49,4399,Inactive
PROD0000456,fugit sint,Home & Kitchen,Appliances,OnePlus,3965.7,4627.48,2325,Inactive
PROD0000457,recusandae voluptatum,Fashion,Men,Apple,2063.2,2786.85,2779,Active
PROD0000458,asperiores repellendus,Sports,Footwear,LG,547.18,3115.84,438,Discontinued
PROD0000459,dolorem tempore,Grocery,Vegetables,,1221.44,7609.08,1437,Active
PROD0000460,laudantium eligendi,Electronics,Laptops,Apple,1627.8,6306.95,1906,Inactive
PROD0000461,sequi quibusdam,Beauty,Skincare,Generic,2021.95,3611.94,1698,Inactive
PROD0000462,delectus blanditiis,Sports,Apparel,Apple,3979.54,4924.3,2774,Inactive
PROD0000463,quibusdam incidunt,Grocery,Snacks,Sony,369.7,6683.67,4401,Active
PROD0000464,magnam amet,Sports,Footwear,Generic,3422.43,6966.12,1122,Inactive
PROD0000465,illo assumenda,Home & Kitchen,Decor,Sony,3890.87,8666.52,3111,Active
PROD0000466,doloremque maiores,Electronics,Accessories,Sony,4917.22,103.58,1437,Discontinued
PROD0000467,incidunt ad,Sports,Apparel,Samsung,4523.06,9183.74,2551,Active
PROD0000468,minus et,Electronics,Tablets,Apple,493.99,3608.55,3568,Discontinued
PROD0000469,natus maiores,Electronics,Laptops,Samsung,2169.56,884.96,4546,Inactive
PROD0000470,mollitia impedit,Beauty,Makeup,Generic,3074.47,667.29,1016,Active
PROD0000471,deleniti animi,Home & Kitchen,Furniture,Xiaomi,2806.94,3679.71,4031,Inactive
PROD0000472,consequatur maxime,Beauty,Haircare,Apple,2919.96,4048.23,2616,Inactive
PROD0000473,eius eos,Grocery,Vegetables,Xiaomi,2546.5,4501.81,4979,Active
PROD0000474,itaque veniam,Sports,Equipment,OnePlus,599.61,8335.81,3289,Discontinued
PROD0000475,hic harum,Sports,Footwear,Xiaomi,1996.58,8808.86,1720,Inactive
PROD0000476,rerum tempore,Beauty,Skincare,Apple,1840.03,2234.89,2532,Active
PROD0000477,nostrum distinctio,Fashion,Shoes,LG,4513.87,8968.76,678,Discontinued
PROD0000478,hic fugit,Beauty,Skincare,,3731.54,1804.22,4467,Discontinued
PROD0000479,similique tempore,Grocery,Fruits,LG,3441.02,3996.03,947,Active
PROD0000480,magni repudiandae,Grocery,Vegetables,Generic,597.23,1715.32,2736,Discontinued
PROD0000481,unde unde,Electronics,Accessories,Xiaomi,4504.46,2159.13,1215,Discontinued
PROD0000482,omnis veritatis,Sports,Apparel,Samsung,1484.84,8169.71,3582,Active
PROD0000483,alias deleniti,Sports,Apparel,OnePlus,2594.53,5756.47,3393,Discontinued
PROD0000484,repellat aliquam,Beauty,Makeup,,4617.52,6197.91,1228,Active
PROD0000485,quidem recusandae,Fashion,Men,Sony,3862.47,5687.23,3376,Inactive
PROD0000486,dolores magni,Beauty,Skincare,Xiaomi,3750.72,9756.75,858,Active
PROD0000487,dicta laborum,Sports,Footwear,Apple,1017.16,4535.99,565,Discontinued
PROD0000488,corrupti quos,Home & Kitchen,Decor,,4101.03,1148.27,4026,Discontinued
PROD0000489,a dicta,Beauty,Skincare,Sony,1480.15,9200.5,1437,Active
PROD0000490,nam officiis,Fashion,Men,Xiaomi,1036.26,4016.16,1558,Inactive
PROD0000491,ipsum corrupti,Electronics,Tablets,Generic,2848.67,5782.37,809,Inactive
PROD0000492,voluptate hic,Electronics,Laptops,OnePlus,4235.69,7428.62,270,Active
PROD0000493,maiores voluptas,Sports,Equipment,LG,993.31,2222.18,1488,Active
PROD0000494,quidem eos,Sports,Apparel,Apple,452.86,2596.35,450,Active
PROD0000495,iste deserunt,Sports,Apparel,Sony,3714.89,4102.99,2427,Inactive
PROD0000496,magnam sunt,Electronics,Laptops,Generic,1507.67,8044.23,871,Discontinued
PROD0000497,error ratione,Grocery,Snacks,Samsung,234.99,2549.97,2836,Inactive
PROD0000498,eum quaerat,Electronics,Laptops,Generic,466.56,4060.13,1628,Inactive
PROD0000499,temporibus asperiores,Home & Kitchen,Appliances,Xiaomi,1899.38,7787.94,3986,Discontinued
PROD0000500,nemo corrupti,Fashion,Shoes,Samsung,4098.07,3187.28,695,Discontinued
PROD0000501,neque aspernatur,Home & Kitchen,Cookware,LG,3292.12,1791.25,2323,Inactive
PROD0000502,possimus cumque,Home & Kitchen,Appliances,Generic,2366.05,6292.59,3073,Active
PROD0000503,consequatur fuga,Fashion,Kids,Xiaomi,3065.43,5896.13,3784,Inactive
PROD0000504,ut architecto,Fashion,Women,Xiaomi,2295.11,5573.12,3392,Discontinued
PROD0000505,nesciunt officiis,Home & Kitchen,Cookware,OnePlus,2518.79,4676.83,4646,Active
PROD0000506,reiciendis sapiente,Grocery,Dairy,LG,742.51,1177.29,384,Inactive
PROD0000507,explicabo aliquid,Home & Kitchen,Decor,Xiaomi,1826.83,9333.11,965,Discontinued
PROD0000508,perspiciatis itaque,Grocery,Vegetables,Xiaomi,1775.44,849.2,3572,Discontinued
PROD0000509,dolore nobis,Fashion,Shoes,Samsung,2824.48,7971.34,1517,Active
PROD0000510,nemo laborum,Sports,Equipment,Generic,1352.18,-100.0,1353,Discontinued
PROD0000511,commodi accusamus,Beauty,Haircare,Xiaomi,4647.8,2286.76,526,Active
PROD0000512,assumenda cupiditate,Home & Kitchen,Appliances,OnePlus,3968.32,4587.32,179,Inactive
PROD0000513,nulla minus,Beauty,Skincare,Samsung,4341.4,6594.81,4539,Active
PROD0000514,inventore eligendi,Beauty,Makeup,OnePlus,754.41,1690.0,735,Active
PROD0000515,dolor iure,Fashion,Shoes,Samsung,915.99,6178.79,2172,Active
PROD0000516,veritatis aliquid,Grocery,Dairy,OnePlus,3013.25,4384.87,2895,Active
PROD0000517,doloremque quidem,Electronics,Laptops,Samsung,3465.77,5583.27,1783,Active
PROD0000518,repellat soluta,Home & Kitchen,Appliances,Generic,671.76,1902.74,4464,Inactive
PROD0000519,dolores rerum,Home & Kitchen,Decor,Apple,4892.76,254.76,3452,Inactive
PROD0000520,sit aliquid,Home & Kitchen,Cookware,Xiaomi,4280.38,5011.61,3586,Inactive
PROD0000521,ducimus modi,Beauty,Makeup,Sony,4511.92,3550.11,1694,Inactive
PROD0000522,culpa est,Electronics,Mobiles,Sony,4882.31,7487.8,2371,Discontinued
PROD0000523,illum iusto,Grocery,Fruits,LG,2624.42,231.06,315,Active
PROD0000524,quisquam quas,Electronics,Laptops,OnePlus,528.14,9222.29,4834,Inactive
PROD0000525,consectetur ipsam,Electronics,Accessories,,701.32,3915.36,4881,Inactive
PROD0000526,reprehenderit sunt,Sports,Apparel,LG,2970.0,2140.4,2833,Discontinued
PROD0000527,ut labore,Sports,Apparel,LG,3996.35,8782.44,3660,Inactive
PROD0000528,sapiente saepe,Sports,Equipment,Xiaomi,3053.48,4321.69,3878,Inactive
PROD0000529,qui accusantium,Electronics,Mobiles,,1939.55,5056.73,183,Active
PROD0000530,asperiores voluptatibus,Grocery,Fruits,Sony,4568.09,1633.61,492,Inactive
PROD0000531,dicta ipsum,Electronics,Accessories,Apple,4734.03,2933.39,1930,Inactive
PROD0000532,asperiores impedit,Grocery,Snacks,Apple,3425.68,9432.29,4887,Inactive
PROD0000533,iure provident,Electronics,Laptops,Xiaomi,3820.45,9947.61,491,Active
PROD0000534,dolores exercitationem,Sports,Apparel,,4682.71,1892.29,4584,Discontinued
PROD0000535,ducimus sequi,Fashion,Women,Samsung,1634.47,9618.66,2250,Discontinued
PROD0000536,minus molestias,Grocery,Snacks,Samsung,2257.66,732.0,556,Active
PROD0000537,veniam suscipit,Beauty,Skincare,,3933.76,3423.95,102,Active
PROD0000538,consequuntur beatae,Electronics,Mobiles,Samsung,4660.71,9440.75,285,Active
PROD0000539,vero sapiente,Sports,Equipment,LG,1884.33,1846.9,2227,Discontinued
PROD0000540,earum sed,Grocery,Vegetables,Xiaomi,3712.46,5597.31,987,Active
PROD0000541,rem ex,Home & Kitchen,Appliances,Sony,2595.14,8194.87,4126,Discontinued
PROD0000542,similique est,Grocery,Dairy,Apple,3377.75,498.17,4806,Inactive
PROD0000543,dolore praesentium,Electronics,Mobiles,Apple,2552.73,2730.97,3361,Inactive
PROD0000544,suscipit quae,Electronics,Mobiles,OnePlus,836.01,8493.61,2455,Active
PROD0000545,at deleniti,Electronics,Tablets,Apple,1539.86,5793.2,4076,Active
PROD0000546,rem nam,Grocery,Snacks,Apple,829.42,774.64,2027,Discontinued
PROD0000547,qui error,Beauty,Makeup,LG,3044.28,669.32,4505,Discontinued
PROD0000548,mollitia ea,Beauty,Skincare,Sony,2662.75,7317.02,4260,Inactive
PROD0000549,asperiores debitis,Home & Kitchen,Furniture,Xiaomi,4965.85,1542.86,1885,Inactive
PROD0000550,nemo eum,Fashion,Kids,Generic,1427.8,9731.67,4103,Active
PROD0000551,voluptas temporibus,Sports,Equipment,Sony,2993.12,5533.05,3563,Inactive
PROD0000552,ea dolores,Fashion,Kids,Sony,2878.51,4300.85,94,Active
PROD0000553,tempore quidem,Sports,Footwear,Samsung,3405.15,6895.68,822,Active
PROD0000554,quae repellat,Electronics,Mobiles,Xiaomi,1393.02,9188.53,629,Inactive
PROD0000555,odit consequuntur,Home & Kitchen,Cookware,LG,297.44,6274.84,235,Active
PROD0000556,doloribus dolorum,Fashion,Kids,Xiaomi,3936.17,3555.75,4661,Discontinued
PROD0000557,numquam impedit,Home & Kitchen,Appliances,Xiaomi,1124.18,2374.62,186,Active
PROD0000558,iure provident,Home & Kitchen,Furniture,Generic,4249.9,1860.17,897,Active
PROD0000559,iure amet,Beauty,Skincare,,843.26,2143.22,2763,Discontinued
PROD0000560,accusamus iusto,Fashion,Shoes,Samsung,3314.4,1259.63,417,Inactive
PROD0000561,doloremque ullam,Beauty,Skincare,Sony,3852.94,2330.74,2716,Inactive
PROD0000562,eaque non,Grocery,Snacks,LG,1339.92,5924.34,210,Inactive
PROD0000563,aspernatur ratione,Home & Kitchen,Cookware,OnePlus,3611.9,4690.51,226,Discontinued
